sample_id,scenario,mechanism,metric,value
MentalAccounting__RuleLLM,MentalAccounting,RuleLLM,deviation_metrics,"{""final_deviation_pct"": -0.3434702094763935, ""max_abs_deviation_pct"": 1.6011129739043402e+99, ""mean_abs_deviation_pct"": 1.1848186207541979e+97}"
MentalAccounting__RuleLLM,MentalAccounting,RuleLLM,price_metrics,"{""final"": 99.6565297905236, ""initial"": 99.97978558710116, ""max"": 1.6011129739043402e+99, ""mean"": 1.1848186207541977e+97, ""min"": 0.01, ""total_rounds"": 200}"
MentalAccounting__RuleLLM,MentalAccounting,RuleLLM,return_metrics,"{""annualized_volatility_pct"": 1.9896033541388806e+103, ""max_drawdown_pct"": -100.0, ""volatility_pct"": 1.253332305407488e+102}"
MentalAccounting__RuleLLM,MentalAccounting,RuleLLM,volume_metrics,"{""mean_volume"": 5.92409310377099e+98, ""total_volume"": 1.1848186207541979e+101}"
MentalAccounting__Rag,MentalAccounting,Rag,deviation_metrics,"{""final_deviation_pct"": 0.1228475759980796, ""max_abs_deviation_pct"": 4.291019133088511, ""mean_abs_deviation_pct"": 0.41850593167228106}"
MentalAccounting__Rag,MentalAccounting,Rag,price_metrics,"{""final"": 100.12284757599808, ""initial"": 100.00690284782097, ""max"": 102.01833795742384, ""mean"": 99.86854328230712, ""min"": 95.70898086691149, ""total_rounds"": 200}"
MentalAccounting__Rag,MentalAccounting,Rag,return_metrics,"{""annualized_volatility_pct"": 11.157065203676316, ""max_drawdown_pct"": -6.184532327066028, ""volatility_pct"": 0.7028290450061843}"
MentalAccounting__Rag,MentalAccounting,Rag,volume_metrics,"{""mean_volume"": 6.8, ""total_volume"": 1360.0}"
MomentumEffect__Rule,MomentumEffect,Rule,deviation_metrics,"{""final_deviation_pct"": 3.8007006523613382, ""max_abs_deviation_pct"": 964.2836261815221, ""mean_abs_deviation_pct"": 106.5116567809313}"
MomentumEffect__Rule,MomentumEffect,Rule,price_metrics,"{""final"": 84.9930070070338, ""initial"": 100.04080997127686, ""max"": 110.77904302684182, ""mean"": 90.17972454698797, ""min"": 62.33930058181891, ""total_rounds"": 200}"
MomentumEffect__Rule,MomentumEffect,Rule,return_metrics,"{""annualized_volatility_pct"": 15.643896436612748, ""max_drawdown_pct"": -2.132740506920861, ""volatility_pct"": 0.9854728454125441}"
MomentumEffect__Rule,MomentumEffect,Rule,volume_metrics,"{""mean_volume"": 3.5348317118327732, ""total_volume"": 706.9663423665544}"
MomentumEffect__LLM,MomentumEffect,LLM,deviation_metrics,"{""final_deviation_pct"": 233650.12766697846, ""max_abs_deviation_pct"": 2.393369652356679e+104, ""mean_abs_deviation_pct"": 2.3814816990802926e+102}"
MomentumEffect__LLM,MomentumEffect,LLM,price_metrics,"{""final"": 116875.06383348923, ""initial"": 99.98487766322029, ""max"": 2.884910692489749e+104, ""mean"": 2.8704861390273003e+102, ""min"": 1.0, ""total_rounds"": 200}"
MomentumEffect__LLM,MomentumEffect,LLM,return_metrics,"{""annualized_volatility_pct"": 3.2382633339160364e+106, ""max_drawdown_pct"": -100.0, ""volatility_pct"": 2.0399141574477964e+105}"
MomentumEffect__LLM,MomentumEffect,LLM,volume_metrics,"{""mean_volume"": 0.0, ""total_volume"": 0.0}"
MomentumEffect__RuleLLM,MomentumEffect,RuleLLM,deviation_metrics,"{""final_deviation_pct"": 211.07561410337237, ""max_abs_deviation_pct"": 835008.7143975869, ""mean_abs_deviation_pct"": 6974.049246792341}"
MomentumEffect__RuleLLM,MomentumEffect,RuleLLM,price_metrics,"{""final"": 311.07561410337235, ""initial"": 99.83035150192401, ""max"": 835108.7143975869, ""mean"": 7058.6562093403445, ""min"": 1.0, ""total_rounds"": 200}"
MomentumEffect__RuleLLM,MomentumEffect,RuleLLM,return_metrics,"{""annualized_volatility_pct"": 95331234.34258524, ""max_drawdown_pct"": -99.99988025511138, ""volatility_pct"": 6005303.291602395}"
MomentumEffect__RuleLLM,MomentumEffect,RuleLLM,volume_metrics,"{""mean_volume"": 291057.4268482151, ""total_volume"": 58211485.36964299}"
MomentumEffect__Rag,MomentumEffect,Rag,deviation_metrics,"{""final_deviation_pct"": 919.7972069184788, ""max_abs_deviation_pct"": 1052297.4175154497, ""mean_abs_deviation_pct"": 26300.775676469344}"
MomentumEffect__Rag,MomentumEffect,Rag,price_metrics,"{""final"": 1019.7972069184788, ""initial"": 100.04000805201787, ""max"": 1052397.4175154497, ""mean"": 26388.821407671712, ""min"": 1.0, ""total_rounds"": 200}"
MomentumEffect__Rag,MomentumEffect,Rag,return_metrics,"{""annualized_volatility_pct"": 119646674.08097734, ""max_drawdown_pct"": -99.99490603116007, ""volatility_pct"": 7537032.019387227}"
MomentumEffect__Rag,MomentumEffect,Rag,volume_metrics,"{""mean_volume"": 364437.2699263021, ""total_volume"": 72887453.98526038}"
OverconfidenceBias__Rule,OverconfidenceBias,Rule,deviation_metrics,"{""final_deviation_pct"": 39.69610845741835, ""max_abs_deviation_pct"": 314.23786882252307, ""mean_abs_deviation_pct"": 140.7065850405906}"
OverconfidenceBias__Rule,OverconfidenceBias,Rule,price_metrics,"{""final"": 139.69610845741835, ""initial"": 100.01115810207881, ""max"": 414.23786882252307, ""mean"": 240.70658504059057, ""min"": 100.01115810207881, ""total_rounds"": 200}"
OverconfidenceBias__Rule,OverconfidenceBias,Rule,return_metrics,"{""annualized_volatility_pct"": 72.12170097095496, ""max_drawdown_pct"": -3.12365879426216, ""volatility_pct"": 4.5432401166693435}"
OverconfidenceBias__Rule,OverconfidenceBias,Rule,volume_metrics,"{""mean_volume"": 62.475, ""total_volume"": 12495.0}"
OverconfidenceBias__LLM,OverconfidenceBias,LLM,deviation_metrics,"{""final_deviation_pct"": -0.6072458078183587, ""max_abs_deviation_pct"": 38.06140877853315, ""mean_abs_deviation_pct"": 9.636669536454946}"
OverconfidenceBias__LLM,OverconfidenceBias,LLM,price_metrics,"{""final"": 99.39275419218164, ""initial"": 99.99541549891967, ""max"": 138.06140877853315, ""mean"": 104.48882740616409, ""min"": 77.76281042150433, ""total_rounds"": 200}"
OverconfidenceBias__LLM,OverconfidenceBias,LLM,return_metrics,"{""annualized_volatility_pct"": 343.10517856156685, ""max_drawdown_pct"": -29.99071065455212, ""volatility_pct"": 21.613594666959905}"
OverconfidenceBias__LLM,OverconfidenceBias,LLM,volume_metrics,"{""mean_volume"": 470.6325, ""total_volume"": 94126.5}"
OverconfidenceBias__RuleLLM,OverconfidenceBias,RuleLLM,deviation_metrics,"{""final_deviation_pct"": 69.32739426789595, ""max_abs_deviation_pct"": 174.5123278958007, ""mean_abs_deviation_pct"": 56.82760820078367}"
OverconfidenceBias__RuleLLM,OverconfidenceBias,RuleLLM,price_metrics,"{""final"": 169.32739426789595, ""initial"": 99.99536356893805, ""max"": 274.5123278958007, ""mean"": 155.86654313860018, ""min"": 88.41855072586775, ""total_rounds"": 200}"
OverconfidenceBias__RuleLLM,OverconfidenceBias,RuleLLM,return_metrics,"{""annualized_volatility_pct"": 37.54017385812506, ""max_drawdown_pct"": -6.249179439296474, ""volatility_pct"": 2.364808671493501}"
OverconfidenceBias__RuleLLM,OverconfidenceBias,RuleLLM,volume_metrics,"{""mean_volume"": 79.455, ""total_volume"": 15891.0}"
OverconfidenceBias__Rag,OverconfidenceBias,Rag,deviation_metrics,"{""final_deviation_pct"": 37.55939052703977, ""max_abs_deviation_pct"": 197.4105691767282, ""mean_abs_deviation_pct"": 87.38380926641162}"
OverconfidenceBias__Rag,OverconfidenceBias,Rag,price_metrics,"{""final"": 137.55939052703977, ""initial"": 100.01994135292804, ""max"": 297.4105691767282, ""mean"": 187.2781312216248, ""min"": 89.4321955213199, ""total_rounds"": 200}"
OverconfidenceBias__Rag,OverconfidenceBias,Rag,return_metrics,"{""annualized_volatility_pct"": 91.39665722324638, ""max_drawdown_pct"": -12.522298673415245, ""volatility_pct"": 5.757448230364883}"
OverconfidenceBias__Rag,OverconfidenceBias,Rag,volume_metrics,"{""mean_volume"": 299.9425, ""total_volume"": 59988.5}"
RepresentativenessBias__Rule,RepresentativenessBias,Rule,deviation_metrics,"{""final_deviation_pct"": -99.99, ""max_abs_deviation_pct"": 99.99, ""mean_abs_deviation_pct"": 97.90786034855537}"
RepresentativenessBias__Rule,RepresentativenessBias,Rule,price_metrics,"{""final"": 0.01, ""initial"": 99.99780619548076, ""max"": 99.99780619548076, ""mean"": 2.092139651444641, ""min"": 0.01, ""total_rounds"": 200}"
RepresentativenessBias__Rule,RepresentativenessBias,Rule,return_metrics,"{""annualized_volatility_pct"": 151.35453562161092, ""max_drawdown_pct"": -99.86482182399479, ""volatility_pct"": 9.534439548963078}"
RepresentativenessBias__Rule,RepresentativenessBias,Rule,volume_metrics,"{""mean_volume"": 0.0, ""total_volume"": 0.0}"
RepresentativenessBias__LLM,RepresentativenessBias,LLM,deviation_metrics,"{""final_deviation_pct"": 0.2161454984238418, ""max_abs_deviation_pct"": 0.326990868748652, ""mean_abs_deviation_pct"": 0.11258439614849772}"
RepresentativenessBias__LLM,RepresentativenessBias,LLM,price_metrics,"{""final"": 100.21614549842384, ""initial"": 99.99940957933522, ""max"": 100.32699086874865, ""mean"": 100.10178919653488, ""min"": 99.9085121967575, ""total_rounds"": 200}"
RepresentativenessBias__LLM,RepresentativenessBias,LLM,return_metrics,"{""annualized_volatility_pct"": 0.18909246727576148, ""max_drawdown_pct"": -0.04187713031291791, ""volatility_pct"": 0.011911705790649622}"
RepresentativenessBias__LLM,RepresentativenessBias,LLM,volume_metrics,"{""mean_volume"": 0.0, ""total_volume"": 0.0}"
RepresentativenessBias__RuleLLM,RepresentativenessBias,RuleLLM,deviation_metrics,"{""final_deviation_pct"": -0.010475803824689933, ""max_abs_deviation_pct"": 0.16807015303098183, ""mean_abs_deviation_pct"": 0.05189888796263433}"
RepresentativenessBias__RuleLLM,RepresentativenessBias,RuleLLM,price_metrics,"{""final"": 99.98952419617531, ""initial"": 100.00185161999804, ""max"": 100.16807015303098, ""mean"": 100.04935820941131, ""min"": 99.96608425154108, ""total_rounds"": 200}"
RepresentativenessBias__RuleLLM,RepresentativenessBias,RuleLLM,return_metrics,"{""annualized_volatility_pct"": 0.1863978808617694, ""max_drawdown_pct"": -0.028890419958979504, ""volatility_pct"": 0.011741962801659232}"
RepresentativenessBias__RuleLLM,RepresentativenessBias,RuleLLM,volume_metrics,"{""mean_volume"": 0.0, ""total_volume"": 0.0}"
RepresentativenessBias__Rag,RepresentativenessBias,Rag,deviation_metrics,"{""final_deviation_pct"": -0.021707885455910514, ""max_abs_deviation_pct"": 0.13527289497392303, ""mean_abs_deviation_pct"": 0.037990291994439145}"
RepresentativenessBias__Rag,RepresentativenessBias,Rag,price_metrics,"{""final"": 99.97829211454409, ""initial"": 100.01202843483013, ""max"": 100.13527289497392, ""mean"": 100.03471566184919, ""min"": 99.97454239484944, ""total_rounds"": 200}"
RepresentativenessBias__Rag,RepresentativenessBias,Rag,return_metrics,"{""annualized_volatility_pct"": 0.18086726335155998, ""max_drawdown_pct"": -0.031218481175031676, ""volatility_pct"": 0.01139356664621558}"
RepresentativenessBias__Rag,RepresentativenessBias,Rag,volume_metrics,"{""mean_volume"": 0.0, ""total_volume"": 0.0}"
ReversalEffect__Rule,ReversalEffect,Rule,deviation_metrics,"{""final_deviation_pct"": -22.220535160923077, ""max_abs_deviation_pct"": 50.89491270745605, ""mean_abs_deviation_pct"": 24.79283799329033}"
ReversalEffect__Rule,ReversalEffect,Rule,price_metrics,"{""final"": 77.77946483907692, ""initial"": 100.16425167915028, ""max"": 150.89491270745606, ""mean"": 116.43241747001976, ""min"": 68.00580291238926, ""total_rounds"": 200}"
ReversalEffect__Rule,ReversalEffect,Rule,return_metrics,"{""annualized_volatility_pct"": 141.484865993689, ""max_drawdown_pct"": -17.293413207826482, ""volatility_pct"": 8.912708802347632}"
ReversalEffect__Rule,ReversalEffect,Rule,volume_metrics,"{""mean_volume"": 105.49984031525652, ""total_volume"": 21099.968063051307}"
ReversalEffect__LLM,ReversalEffect,LLM,deviation_metrics,"{""final_deviation_pct"": 79926.19158252381, ""max_abs_deviation_pct"": 6.400000000000001e+97, ""mean_abs_deviation_pct"": 3.2797319257687844e+95}"
ReversalEffect__LLM,ReversalEffect,LLM,price_metrics,"{""final"": 80026.19158252381, ""initial"": 99.50768859643846, ""max"": 6.400000000000001e+97, ""mean"": 3.2797319257687844e+95, ""min"": 1.0, ""total_rounds"": 200}"
ReversalEffect__LLM,ReversalEffect,LLM,return_metrics,"{""annualized_volatility_pct"": 7.183805673466329e+99, ""max_drawdown_pct"": -100.0, ""volatility_pct"": 4.5253722092873294e+98}"
ReversalEffect__LLM,ReversalEffect,LLM,volume_metrics,"{""mean_volume"": 0.0, ""total_volume"": 0.0}"
ReversalEffect__RuleLLM,ReversalEffect,RuleLLM,deviation_metrics,"{""final_deviation_pct"": 11883.497953299813, ""max_abs_deviation_pct"": 111889.78028513634, ""mean_abs_deviation_pct"": 18885.817025610253}"
ReversalEffect__RuleLLM,ReversalEffect,RuleLLM,price_metrics,"{""final"": 11983.497953299813, ""initial"": 99.73025486646716, ""max"": 111989.78028513634, ""mean"": 18983.952768213152, ""min"": 1.0, ""total_rounds"": 200}"
ReversalEffect__RuleLLM,ReversalEffect,RuleLLM,return_metrics,"{""annualized_volatility_pct"": 12570527.965847803, ""max_drawdown_pct"": -99.89456558967333, ""volatility_pct"": 791868.8296765697}"
ReversalEffect__RuleLLM,ReversalEffect,RuleLLM,volume_metrics,"{""mean_volume"": 23445.15289933855, ""total_volume"": 4689030.579867711}"
ReversalEffect__Rag,ReversalEffect,Rag,deviation_metrics,"{""final_deviation_pct"": 6.834939266154478, ""max_abs_deviation_pct"": 52.06447181806874, ""mean_abs_deviation_pct"": 22.423980041803233}"
ReversalEffect__Rag,ReversalEffect,Rag,price_metrics,"{""final"": 106.83493926615448, ""initial"": 99.63418465571563, ""max"": 152.06447181806874, ""mean"": 122.42032188836039, ""min"": 99.63418465571563, ""total_rounds"": 200}"
ReversalEffect__Rag,ReversalEffect,Rag,return_metrics,"{""annualized_volatility_pct"": 33.025811286070024, ""max_drawdown_pct"": -1.2635679299184444, ""volatility_pct"": 2.080430559740274}"
ReversalEffect__Rag,ReversalEffect,Rag,volume_metrics,"{""mean_volume"": 5.5381894906892, ""total_volume"": 1107.63789813784}"
RumorSpread__Rule,RumorSpread,Rule,activity,"{""avg_correction_per_round"": 2.98, ""avg_spread_per_round"": 0.52, ""correction_lag_rounds"": 0.0, ""correction_to_spread_ratio"": 5.7961, ""total_correction_events"": 597.0, ""total_spread_events"": 103.0}"
RumorSpread__Rule,RumorSpread,Rule,belief,"{""amplification_ratio"": 1.0, ""final"": 0.0, ""initial"": 0.2851785986023665, ""peak"": 0.2851785986023665, ""peak_round"": 0, ""persistence_second_half"": 0.0}"
RumorSpread__Rule,RumorSpread,Rule,distortion,"{""avg"": 0.5837, ""final"": 0.6935, ""max"": 0.7987}"
RumorSpread__Rule,RumorSpread,Rule,total_rounds,200
RumorSpread__Rule,RumorSpread,Rule,truth_divergence,"{""avg_deviation"": 0.1007, ""final_deviation"": 0.1, ""max_deviation"": 0.1852, ""truth_value"": 0.1}"
RumorSpread__Rule,RumorSpread,Rule,validation,"{""criteria"": {""Rumor State Recorded"": {""passed"": true, ""score"": 1.0, ""target"": ""positive number of recorded belief rounds; 200 expected for full experiments"", ""value"": 200}}, ""interpretation"": ""=== RUMOR SPREAD SIMULATION VALIDATION: VALID ==="", ""is_valid"": true, ""score"": 1.0}"
RumorSpread__LLM,RumorSpread,LLM,activity,"{""avg_correction_per_round"": 4.94, ""avg_spread_per_round"": 11.59, ""correction_lag_rounds"": 0.0, ""correction_to_spread_ratio"": 0.4264, ""total_correction_events"": 988.0, ""total_spread_events"": 2317.0}"
RumorSpread__LLM,RumorSpread,LLM,belief,"{""amplification_ratio"": 3.3691, ""final"": 1.0, ""initial"": 0.2968191957438141, ""peak"": 1.0, ""peak_round"": 13, ""persistence_second_half"": 1.0}"
RumorSpread__LLM,RumorSpread,LLM,distortion,"{""avg"": 0.9758, ""final"": 1.0, ""max"": 1.0}"
RumorSpread__LLM,RumorSpread,LLM,total_rounds,200
RumorSpread__LLM,RumorSpread,LLM,truth_divergence,"{""avg_deviation"": 0.864, ""final_deviation"": 0.9, ""max_deviation"": 0.9, ""truth_value"": 0.1}"
RumorSpread__LLM,RumorSpread,LLM,validation,"{""criteria"": {""Rumor State Recorded"": {""passed"": true, ""score"": 1.0, ""target"": ""positive number of recorded belief rounds; 200 expected for full experiments"", ""value"": 200}}, ""interpretation"": ""=== RUMOR SPREAD SIMULATION VALIDATION: VALID ==="", ""is_valid"": true, ""score"": 1.0}"
RumorSpread__RuleLLM,RumorSpread,RuleLLM,activity,"{""avg_correction_per_round"": 3.0, ""avg_spread_per_round"": 0.04, ""correction_lag_rounds"": 0.0, ""correction_to_spread_ratio"": 85.5714, ""total_correction_events"": 599.0, ""total_spread_events"": 7.0}"
RumorSpread__RuleLLM,RumorSpread,RuleLLM,belief,"{""amplification_ratio"": 1.0, ""final"": 0.0, ""initial"": 0.3027361777409497, ""peak"": 0.3027361777409497, ""peak_round"": 0, ""persistence_second_half"": 0.0}"
RumorSpread__RuleLLM,RumorSpread,RuleLLM,distortion,"{""avg"": 0.0515, ""final"": 0.0232, ""max"": 0.09}"
RumorSpread__RuleLLM,RumorSpread,RuleLLM,total_rounds,200
RumorSpread__RuleLLM,RumorSpread,RuleLLM,truth_divergence,"{""avg_deviation"": 0.1001, ""final_deviation"": 0.1, ""max_deviation"": 0.2027, ""truth_value"": 0.1}"
RumorSpread__RuleLLM,RumorSpread,RuleLLM,validation,"{""criteria"": {""Rumor State Recorded"": {""passed"": true, ""score"": 1.0, ""target"": ""positive number of recorded belief rounds; 200 expected for full experiments"", ""value"": 200}}, ""interpretation"": ""=== RUMOR SPREAD SIMULATION VALIDATION: VALID ==="", ""is_valid"": true, ""score"": 1.0}"
RumorSpread__Rag,RumorSpread,Rag,activity,"{""avg_correction_per_round"": 2.98, ""avg_spread_per_round"": 0.05, ""correction_lag_rounds"": 0.0, ""correction_to_spread_ratio"": 59.7, ""total_correction_events"": 597.0, ""total_spread_events"": 10.0}"
RumorSpread__Rag,RumorSpread,Rag,belief,"{""amplification_ratio"": 1.0, ""final"": 0.0, ""initial"": 0.29178865536525783, ""peak"": 0.29178865536525783, ""peak_round"": 0, ""persistence_second_half"": 0.0}"
RumorSpread__Rag,RumorSpread,Rag,distortion,"{""avg"": 0.0778, ""final"": 0.0247, ""max"": 0.1791}"
RumorSpread__Rag,RumorSpread,Rag,rag_knowledge_effect,"{""aggregate"": {""max_retrieval_failure_rate"": 0.0, ""mean_retrieval_failure_rate"": 0.0}, ""ragllm_distorting_relayer_1"": {""retrieval_failure_rate"": 0.0, ""retrieval_failure_rounds"": 0, ""retrieval_success_rounds"": 200, ""total_rag_rounds"": 200}, ""ragllm_distorting_relayer_2"": {""retrieval_failure_rate"": 0.0, ""retrieval_failure_rounds"": 0, ""retrieval_success_rounds"": 200, ""total_rag_rounds"": 200}, ""ragllm_distorting_relayer_3"": {""retrieval_failure_rate"": 0.0, ""retrieval_failure_rounds"": 0, ""retrieval_success_rounds"": 200, ""total_rag_rounds"": 200}, ""ragllm_fact_checker_1"": {""retrieval_failure_rate"": 0.0, ""retrieval_failure_rounds"": 0, ""retrieval_success_rounds"": 200, ""total_rag_rounds"": 200}, ""ragllm_fact_checker_2"": {""retrieval_failure_rate"": 0.0, ""retrieval_failure_rounds"": 0, ""retrieval_success_rounds"": 200, ""total_rag_rounds"": 200}, ""ragllm_gullible_spreader_1"": {""retrieval_failure_rate"": 0.0, ""retrieval_failure_rounds"": 0, ""retrieval_success_rounds"": 200, ""total_rag_rounds"": 200}, ""ragllm_gullible_spreader_2"": {""retrieval_failure_rate"": 0.0, ""retrieval_failure_rounds"": 0, ""retrieval_success_rounds"": 200, ""total_rag_rounds"": 200}, ""ragllm_gullible_spreader_3"": {""retrieval_failure_rate"": 0.0, ""retrieval_failure_rounds"": 0, ""retrieval_success_rounds"": 200, ""total_rag_rounds"": 200}, ""ragllm_gullible_spreader_4"": {""retrieval_failure_rate"": 0.0, ""retrieval_failure_rounds"": 0, ""retrieval_success_rounds"": 200, ""total_rag_rounds"": 200}, ""ragllm_gullible_spreader_5"": {""retrieval_failure_rate"": 0.0, ""retrieval_failure_rounds"": 0, ""retrieval_success_rounds"": 200, ""total_rag_rounds"": 200}, ""ragllm_skeptical_evaluator_1"": {""retrieval_failure_rate"": 0.0, ""retrieval_failure_rounds"": 0, ""retrieval_success_rounds"": 200, ""total_rag_rounds"": 200}, ""ragllm_skeptical_evaluator_2"": {""retrieval_failure_rate"": 0.0, ""retrieval_failure_rounds"": 0, ""retrieval_success_rounds"": 200, ""total_rag_rounds"": 200}, ""ragllm_skeptical_evaluator_3"": {""retrieval_failure_rate"": 0.0, ""retrieval_failure_rounds"": 0, ""retrieval_success_rounds"": 200, ""total_rag_rounds"": 200}, ""ragllm_uninformed_bystander_1"": {""retrieval_failure_rate"": 0.0, ""retrieval_failure_rounds"": 0, ""retrieval_success_rounds"": 200, ""total_rag_rounds"": 200}, ""ragllm_uninformed_bystander_2"": {""retrieval_failure_rate"": 0.0, ""retrieval_failure_rounds"": 0, ""retrieval_success_rounds"": 200, ""total_rag_rounds"": 200}, ""ragllm_uninformed_bystander_3"": {""retrieval_failure_rate"": 0.0, ""retrieval_failure_rounds"": 0, ""retrieval_success_rounds"": 200, ""total_rag_rounds"": 200}, ""ragllm_uninformed_bystander_4"": {""retrieval_failure_rate"": 0.0, ""retrieval_failure_rounds"": 0, ""retrieval_success_rounds"": 200, ""total_rag_rounds"": 200}}"
RumorSpread__Rag,RumorSpread,Rag,total_rounds,200
RumorSpread__Rag,RumorSpread,Rag,truth_divergence,"{""avg_deviation"": 0.1004, ""final_deviation"": 0.1, ""max_deviation"": 0.1918, ""truth_value"": 0.1}"
RumorSpread__Rag,RumorSpread,Rag,validation,"{""criteria"": {""RAG Context Recorded"": {""passed"": true, ""score"": 1.0, ""target"": ""rag_context recorded for at least one player"", ""value"": 18}, ""Rumor State Recorded"": {""passed"": true, ""score"": 1.0, ""target"": ""positive number of recorded belief rounds; 200 expected for full experiments"", ""value"": 200}}, ""interpretation"": ""=== RUMOR SPREAD RAG SIMULATION VALIDATION: VALID ==="", ""is_valid"": true, ""score"": 1.0}"
SVBBankRun__Rule,SVBBankRun,Rule,deviation_metrics,"{""final_deviation_pct"": 0.1351070168343682, ""max_abs_deviation_pct"": 0.26946768892204886, ""mean_abs_deviation_pct"": 0.15257783999851882}"
SVBBankRun__Rule,SVBBankRun,Rule,price_metrics,"{""final"": 100.13510701683437, ""initial"": 99.97464289572795, ""max"": 100.26946768892205, ""mean"": 100.14324582029188, ""min"": 99.92034459424329, ""total_rounds"": 200}"
SVBBankRun__Rule,SVBBankRun,Rule,return_metrics,"{""annualized_volatility_pct"": 0.24460093453143533, ""max_drawdown_pct"": -0.03627676750506458, ""volatility_pct"": 0.015408410552956405}"
SVBBankRun__Rule,SVBBankRun,Rule,volume_metrics,"{""mean_volume"": 0.0, ""total_volume"": 0.0}"
SVBBankRun__LLM,SVBBankRun,LLM,deviation_metrics,"{""final_deviation_pct"": 50.90603982494869, ""max_abs_deviation_pct"": 214.4443916209898, ""mean_abs_deviation_pct"": 64.02764978633161}"
SVBBankRun__LLM,SVBBankRun,LLM,price_metrics,"{""final"": 150.9060398249487, ""initial"": 100.00764711371873, ""max"": 314.4443916209898, ""mean"": 92.6322598280491, ""min"": 0.01, ""total_rounds"": 200}"
SVBBankRun__LLM,SVBBankRun,LLM,return_metrics,"{""annualized_volatility_pct"": 5101018.094551561, ""max_drawdown_pct"": -99.9960312091616, ""volatility_pct"": 321333.93598628556}"
SVBBankRun__LLM,SVBBankRun,LLM,volume_metrics,"{""mean_volume"": 2080.0675, ""total_volume"": 416013.5}"
SVBBankRun__RuleLLM,SVBBankRun,RuleLLM,deviation_metrics,"{""final_deviation_pct"": 8.153620219561546, ""max_abs_deviation_pct"": 51.38161885529746, ""mean_abs_deviation_pct"": 6.348678488642462}"
SVBBankRun__RuleLLM,SVBBankRun,RuleLLM,price_metrics,"{""final"": 108.15362021956155, ""initial"": 100.0053221549024, ""max"": 151.38161885529746, ""mean"": 105.92471781241264, ""min"": 70.12793307369527, ""total_rounds"": 200}"
SVBBankRun__RuleLLM,SVBBankRun,RuleLLM,return_metrics,"{""annualized_volatility_pct"": 150.877923367703, ""max_drawdown_pct"": -25.42368585691986, ""volatility_pct"": 9.504415799066738}"
SVBBankRun__RuleLLM,SVBBankRun,RuleLLM,volume_metrics,"{""mean_volume"": 36.39, ""total_volume"": 7278.0}"
SVBBankRun__Rag,SVBBankRun,Rag,deviation_metrics,"{""final_deviation_pct"": 45.11312400394897, ""max_abs_deviation_pct"": 70.94833438495013, ""mean_abs_deviation_pct"": 14.531770943043268}"
SVBBankRun__Rag,SVBBankRun,Rag,price_metrics,"{""final"": 145.11312400394897, ""initial"": 99.9940835270363, ""max"": 170.94833438495013, ""mean"": 114.3460714902644, ""min"": 88.2657300380573, ""total_rounds"": 200}"
SVBBankRun__Rag,SVBBankRun,Rag,return_metrics,"{""annualized_volatility_pct"": 102.11566698950693, ""max_drawdown_pct"": -19.494722604053244, ""volatility_pct"": 6.432682376612455}"
SVBBankRun__Rag,SVBBankRun,Rag,volume_metrics,"{""mean_volume"": 35.92, ""total_volume"": 7184.0}"
ShortSqueeze__Rule,ShortSqueeze,Rule,deviation_metrics,"{""final_deviation_pct"": 62.23340418097465, ""max_abs_deviation_pct"": 152.93141395609652, ""mean_abs_deviation_pct"": 98.11197784424456}"
ShortSqueeze__Rule,ShortSqueeze,Rule,price_metrics,"{""final"": 81.11670209048732, ""initial"": 30.032338752273414, ""max"": 126.46570697804826, ""mean"": 98.77353511530622, ""min"": 30.032338752273414, ""total_rounds"": 200}"
ShortSqueeze__Rule,ShortSqueeze,Rule,return_metrics,"{""annualized_volatility_pct"": 80.96114088755431, ""max_drawdown_pct"": -4.428422503595321, ""volatility_pct"": 5.10007249163171}"
ShortSqueeze__Rule,ShortSqueeze,Rule,volume_metrics,"{""mean_volume"": 20.555541203833812, ""total_volume"": 4111.108240766762}"
ShortSqueeze__LLM,ShortSqueeze,LLM,deviation_metrics,"{""final_deviation_pct"": 141.18881692953417, ""max_abs_deviation_pct"": 367.28860376543753, ""mean_abs_deviation_pct"": 230.30060930045718}"
ShortSqueeze__LLM,ShortSqueeze,LLM,price_metrics,"{""final"": 120.59440846476708, ""initial"": 29.087135866504426, ""max"": 233.64430188271876, ""mean"": 164.94117600889368, ""min"": 29.087135866504426, ""total_rounds"": 200}"
ShortSqueeze__LLM,ShortSqueeze,LLM,return_metrics,"{""annualized_volatility_pct"": 723.8326051997359, ""max_drawdown_pct"": -1.093554642043476, ""volatility_pct"": 45.597168195202364}"
ShortSqueeze__LLM,ShortSqueeze,LLM,volume_metrics,"{""mean_volume"": 0.0, ""total_volume"": 0.0}"
ShortSqueeze__RuleLLM,ShortSqueeze,RuleLLM,deviation_metrics,"{""final_deviation_pct"": 104.29008770500955, ""max_abs_deviation_pct"": 286.94656626819756, ""mean_abs_deviation_pct"": 177.95817994961766}"
ShortSqueeze__RuleLLM,ShortSqueeze,RuleLLM,price_metrics,"{""final"": 102.14504385250478, ""initial"": 30.57123077772181, ""max"": 193.47328313409878, ""mean"": 138.78480228258607, ""min"": 30.57123077772181, ""total_rounds"": 200}"
ShortSqueeze__RuleLLM,ShortSqueeze,RuleLLM,return_metrics,"{""annualized_volatility_pct"": 560.2306503770155, ""max_drawdown_pct"": -1.3566756705351113, ""volatility_pct"": 35.29121375556088}"
